Month,Day,Hour,Beam,Diffuse,Plane of Array Irradiance (W/m^2),DC Array Output (W),AC System Output (W),,
7,26,22,0,0,0,0,0,,
7,26,23,0,0,0,0,0,,
7,27,0,0,0,0,0,0,,
7,27,1,0,0,0,0,0,,
7,27,2,0,0,0,0,0,,
7,27,3,0,0,0,0,0,,
7,27,4,0,0,0,0,0,,
7,27,5,0,0,0,0,0,,
7,27,6,1,8,8.167,6.089,0.877,,
7,27,7,0,88,88,65.637,59.275,,
7,27,8,0,131,131,97.252,90.225,,
7,27,9,4,189,192.115,141.752,133.727,,
7,27,10,1,180,180.908,133.575,125.739,,
7,27,11,2,152,153.966,113.974,106.581,,
7,27,12,2,159,160.996,119.235,111.725,,
7,27,13,2,162,163.905,121.405,113.845,,
7,27,14,0,144,144,106.876,99.639,,
7,27,15,0,117,117,87.077,80.268,,
7,27,16,0,104,104,77.515,70.907,,
7,27,17,0,52,52,38.929,33.099,,
7,27,18,0,13,13,9.768,4.488,,
7,27,19,0,0,0,0,0,,
7,27,20,0,0,0,0,0,,
7,27,21,0,0,0,0,0,,
7,27,22,0,0,0,0,0,,
7,27,23,0,0,0,0,0,,
7,28,0,0,0,0,0,0,,
7,28,1,0,0,0,0,0,,
7,28,2,0,0,0,0,0,,
7,28,3,0,0,0,0,0,,
7,28,4,0,0,0,0,0,,
7,28,5,0,0,0,0,0,,
7,28,6,0,7,7,5.263,0.066,,
7,28,7,0,80,80,59.741,53.498,,
7,28,8,1,152,152.603,113.093,105.719,,
7,28,9,20,260,275.569,201.692,192.206,,
7,28,10,49,396,440.494,318.299,305.589,,
7,28,11,39,395,433.335,312.805,300.258,,
7,28,12,25,363,387.952,281.096,269.469,,
7,28,13,45,373,415.858,300.747,288.555,,
7,28,14,5,217,221.245,162.507,153.992,,
7,28,15,2,221,222.39,163.551,155.01,,
7,28,16,0,142,142,105.159,97.961,,
7,28,17,0,105,105,78.042,71.423,,
7,28,18,0,38,37.899,28.355,22.729,,
7,28,19,0,0,0,0,0,,
7,28,20,0,0,0,0,0,,
7,28,21,0,0,0,0,0,,
7,28,22,0,0,0,0,0,,
7,28,23,0,0,0,0,0,,
7,29,0,0,0,0,0,0,,
7,29,1,0,0,0,0,0,,
7,29,2,0,0,0,0,0,,
7,29,3,0,0,0,0,0,,
7,29,4,0,0,0,0,0,,
7,29,5,0,0,0,0,0,,
7,29,6,0,6,6,4.506,0,,
7,29,7,6,96,98.359,73.034,66.519,,
7,29,8,336,209,411.469,293.427,281.447,,
7,29,9,305,304,541.351,384.331,369.571,,
7,29,10,587,253,785.961,545.951,525.489,,
7,29,11,629,268,886.258,609.356,586.392,,
7,29,12,645,274,917.732,629.022,605.252,,
7,29,13,406,371,757.624,526.904,507.165,,
7,29,14,556,259,730.875,509.577,490.483,,
7,29,15,152,352,457.544,326.734,313.772,,
7,29,16,136,272,339.98,244.128,233.528,,
7,29,17,147,174,214.955,152.018,143.752,,
7,29,18,9,56,56.366,41.747,35.862,,
7,29,19,0,0,0,0,0,,
7,29,20,0,0,0,0,0,,
7,29,21,0,0,0,0,0,,
7,29,22,0,0,0,0,0,,
7,29,23,0,0,0,0,0,,
7,30,0,0,0,0,0,0,,
7,30,1,0,0,0,0,0,,
7,30,2,0,0,0,0,0,,
7,30,3,0,0,0,0,0,,
7,30,4,0,0,0,0,0,,
7,30,5,0,0,0,0,0,,
7,30,6,0,7,7,5.264,0.067,,
7,30,7,101,118,157.634,113.702,106.315,,
7,30,8,361,196,413.363,293.641,281.656,,
7,30,9,513,228,627.09,439.12,422.536,,
7,30,10,588,253,786.812,542.356,522.032,,
7,30,11,629,268,886.241,604.138,581.385,,
7,30,12,646,274,918.701,623.666,600.117,,
7,30,13,379,385,745.855,515.091,495.793,,
7,30,14,202,441,612.369,429.187,412.942,,
7,30,15,201,368,507.45,359.096,345.139,,
7,30,16,247,257,380.244,269.165,257.875,,
7,30,17,0,125,125,92.373,85.452,,
7,30,18,0,27,26.966,20.197,14.725,,
7,30,19,0,0,0,0,0,,
7,30,20,0,0,0,0,0,,
7,30,21,0,0,0,0,0,,
7,30,22,0,0,0,0,0,,
7,30,23,0,0,0,0,0,,
7,31,0,0,0,0,0,0,,
7,31,1,0,0,0,0,0,,
7,31,2,0,0,0,0,0,,
7,31,3,0,0,0,0,0,,
7,31,4,0,0,0,0,0,,
7,31,5,0,0,0,0,0,,
7,31,6,1,6,6.163,4.59,0,,
7,31,7,23,101,110.009,81.151,74.467,,
7,31,8,220,225,357.364,256.46,245.523,,
7,31,9,446,259,605.859,425.815,409.684,,
7,31,10,242,376,595.674,418.939,403.039,,
7,31,11,555,273,818.485,563.183,542.056,,
7,31,12,416,379,794.135,546.929,526.43,,
7,31,13,394,377,752.064,520.318,500.825,,
7,31,14,158,402,535.981,379.022,364.433,,
7,31,15,27,313,331.715,239.909,229.422,,
7,31,16,42,268,288.917,209.859,200.164,,
7,31,17,13,150,153.589,113.111,105.737,,
7,31,18,0,50,49.604,37.14,31.345,,
7,31,19,0,0,0,0,0,,
7,31,20,0,0,0,0,0,,
7,31,21,0,0,0,0,0,,
7,31,22,0,0,0,0,0,,
7,31,23,0,0,0,0,0,,
8,1,0,0,0,0,0,0,,
8,1,1,0,0,0,0,0,,
8,1,2,0,0,0,0,0,,
8,1,3,0,0,0,0,0,,
8,1,4,0,0,0,0,0,,
8,1,5,0,0,0,0,0,,
8,1,6,0,7,7,5.285,0.088,,
8,1,7,71,113,140.758,102.511,95.37,,
8,1,8,207,223,347.449,249.807,239.052,,
8,1,9,372,277,566.22,396.851,381.684,,
8,1,10,596,237,777.956,531.447,511.537,,
8,1,11,669,240,897.497,603.049,580.34,,
8,1,12,685,245,928.514,626.867,603.185,,
8,1,13,490,321,787.344,539.829,519.601,,
8,1,14,566,250,729.718,503.849,484.966,,
8,1,15,492,250,590.684,412.252,396.576,,
8,1,16,383,228,418.353,293.04,281.072,,
8,1,17,145,164,203.84,144.125,136.045,,
8,1,18,0,35,34.848,26.189,20.603,,
8,1,19,0,0,0,0,0,,
8,1,20,0,0,0,0,0,,
8,1,21,0,0,0,0,0,,
8,1,22,0,0,0,0,0,,
8,1,23,0,0,0,0,0,,
8,2,0,0,0,0,0,0,,
8,2,1,0,0,0,0,0,,
8,2,2,0,0,0,0,0,,
8,2,3,0,0,0,0,0,,
8,2,4,0,0,0,0,0,,
8,2,5,0,0,0,0,0,,
8,2,6,0,7,7,5.301,0.103,,
8,2,7,44,108,125.171,92.048,85.133,,
8,2,8,6,172,175.605,129.732,121.984,,
8,2,9,14,242,252.881,184.837,175.775,,
8,2,10,125,373,486.442,345.641,332.101,,
8,2,11,669,240,897.453,611.818,588.754,,
8,2,12,513,337,848.828,579.414,557.65,,
8,2,13,94,376,465.438,331.179,318.082,,
8,2,14,144,401,522.981,371.217,356.877,,
8,2,15,466,272,594.332,416.033,400.231,,
8,2,16,409,219,421.837,295.012,282.986,,
8,2,17,276,164,239.444,164.272,155.714,,
8,2,18,0,42,41.682,31.299,25.616,,
8,2,19,0,0,0,0,0,,
8,2,20,0,0,0,0,0,,
8,2,21,0,0,0,0,0,,
8,2,22,0,0,0,0,0,,
8,2,23,0,0,0,0,0,,
8,3,0,0,0,0,0,0,,
8,3,1,0,0,0,0,0,,
8,3,2,0,0,0,0,0,,
8,3,3,0,0,0,0,0,,
8,3,4,0,0,0,0,0,,
8,3,5,0,0,0,0,0,,
8,3,6,0,6,6,4.531,0,,
8,3,7,84,113,145.721,105.761,98.549,,
8,3,8,20,191,203.007,149.383,141.179,,
8,3,9,183,311,453.192,324.253,311.365,,
8,3,10,14,278,290.704,211.263,201.532,,
8,3,11,22,335,356.619,257.615,246.646,,
8,3,12,8,293,300.981,218.475,208.557,,
8,3,13,44,370,411.852,295.581,283.539,,
8,3,14,12,288,298.159,216.39,206.526,,
8,3,15,10,252,258.909,189.02,179.854,,
8,3,16,0,166,166,122.636,115.049,,
8,3,17,0,66,66,49.395,43.36,,
8,3,18,0,18,18,13.565,8.215,,
8,3,19,0,0,0,0,0,,
8,3,20,0,0,0,0,0,,
8,3,21,0,0,0,0,0,,
8,3,22,0,0,0,0,0,,
8,3,23,0,0,0,0,0,,
8,4,0,0,0,0,0,0,,
8,4,1,0,0,0,0,0,,
8,4,2,0,0,0,0,0,,
8,4,3,0,0,0,0,0,,
8,4,4,0,0,0,0,0,,
8,4,5,0,0,0,0,0,,
8,4,6,0,6,6,4.544,0,,
8,4,7,37,105,119.387,88.032,81.203,,
8,4,8,14,182,190.399,140.499,132.503,,
8,4,9,2,197,198.554,146.138,138.011,,
8,4,10,2,198,199.815,147.064,138.915,,
8,4,11,2,154,155.965,115.168,107.749,,
8,4,12,4,167,170.99,126.043,118.379,,
8,4,13,6,201,206.705,151.755,143.496,,
8,4,14,2,199,200.692,147.418,139.261,,
8,4,15,0,142,142,105.059,97.863,,
8,4,16,0,158,158,116.964,109.504,,
8,4,17,0,78,78,58.268,52.055,,
8,4,18,0,13,13,9.795,4.515,,
8,4,19,0,0,0,0,0,,
8,4,20,0,0,0,0,0,,
8,4,21,0,0,0,0,0,,
8,4,22,0,0,0,0,0,,
8,4,23,0,0,0,0,0,,
8,5,0,0,0,0,0,0,,
8,5,1,0,0,0,0,0,,
8,5,2,0,0,0,0,0,,
8,5,3,0,0,0,0,0,,
8,5,4,0,0,0,0,0,,
8,5,5,0,0,0,0,0,,
8,5,6,0,6,6,4.539,0,,
8,5,7,0,89,89,66.709,60.325,,
8,5,8,8,172,176.796,130.976,123.2,,
8,5,9,0,136,136,101.057,93.948,,
8,5,10,1,171,171.907,127.386,119.691,,
8,5,11,2,181,182.965,135.339,127.463,,
8,5,12,27,311,337.925,246.363,235.702,,
8,5,13,20,386,405.01,293.017,281.049,,
8,5,14,21,353,370.754,268.986,257.702,,
8,5,15,57,353,392.28,284.016,272.306,,
8,5,16,1,164,164.492,121.985,114.412,,
8,5,17,0,47,47,35.351,29.59,,
8,5,18,0,12,12,9.069,3.802,,
8,5,19,0,0,0,0,0,,
8,5,20,0,0,0,0,0,,
8,5,21,0,0,0,0,0,,
8,5,22,0,0,0,0,0,,
8,5,23,0,0,0,0,0,,
8,6,0,0,0,0,0,0,,
8,6,1,0,0,0,0,0,,
8,6,2,0,0,0,0,0,,
8,6,3,0,0,0,0,0,,
8,6,4,0,0,0,0,0,,
8,6,5,0,0,0,0,0,,
8,6,6,0,5,5,3.787,0,,
8,6,7,151,111,169.514,121.379,113.82,,
8,6,8,37,191,213.166,156.747,148.369,,
8,6,9,145,318,430.566,309.161,296.722,,
8,6,10,42,385,423.096,303.354,291.086,,
8,6,11,45,408,452.205,323.11,310.256,,
8,6,12,106,445,550.681,391.617,376.621,,
8,6,13,66,404,466.706,334.503,321.305,,
8,6,14,137,415,530.731,378.085,363.525,,
8,6,15,52,348,383.784,276.894,265.387,,
8,6,16,0,138,138,102.222,95.087,,
8,6,17,0,120,120,89.25,82.395,,
8,6,18,0,12,12,9.019,3.754,,
8,6,19,0,0,0,0,0,,
8,6,20,0,0,0,0,0,,
8,6,21,0,0,0,0,0,,
8,6,22,0,0,0,0,0,,
8,6,23,0,0,0,0,0,,
8,7,0,0,0,0,0,0,,
8,7,1,0,0,0,0,0,,
8,7,2,0,0,0,0,0,,
8,7,3,0,0,0,0,0,,
8,7,4,0,0,0,0,0,,
8,7,5,0,0,0,0,0,,
8,7,6,0,5,5,3.779,0,,
8,7,7,0,89,89,66.671,60.287,,
8,7,8,9,180,185.388,137.206,129.287,,
8,7,9,114,315,403.474,290.991,279.081,,
8,7,10,50,382,427.346,306.732,294.365,,
8,7,11,6,223,228.893,167.563,158.926,,
8,7,12,2,154,155.993,115.28,107.857,,
8,7,13,1,153,153.95,113.908,106.516,,
8,7,14,0,133,133,98.786,91.726,,
8,7,15,0,111,111,82.702,75.986,,
8,7,16,0,98,98,73.153,66.636,,
8,7,17,0,72,72,53.966,47.839,,
8,7,18,0,12,12,9.054,3.788,,
8,7,19,0,0,0,0,0,,
8,7,20,0,0,0,0,0,,
8,7,21,0,0,0,0,0,,
8,7,22,0,0,0,0,0,,
8,7,23,0,0,0,0,0,,
8,8,0,0,0,0,0,0,,
8,8,1,0,0,0,0,0,,
8,8,2,0,0,0,0,0,,
8,8,3,0,0,0,0,0,,
8,8,4,0,0,0,0,0,,
8,8,5,0,0,0,0,0,,
8,8,6,0,5,5,3.776,0,,
8,8,7,3,91,92.159,68.856,62.428,,
8,8,8,0,87,87,65.042,58.692,,
8,8,9,1,175,175.776,130.308,122.547,,
8,8,10,0,148,148,109.89,102.587,,
8,8,11,4,254,257.928,189.605,180.425,,
8,8,12,3,185,187.989,139.232,131.266,,
8,8,13,4,238,241.797,178.501,169.596,,
8,8,14,2,185,186.687,138.518,130.569,,
8,8,15,0,110,110,82.23,75.523,,
8,8,16,0,103,103,77.121,70.521,,
8,8,17,0,46,46,34.618,28.871,,
8,8,18,0,14,14,10.572,5.278,,
8,8,19,0,0,0,0,0,,
8,8,20,0,0,0,0,0,,
8,8,21,0,0,0,0,0,,
8,8,22,0,0,0,0,0,,
8,8,23,0,0,0,0,0,,
8,9,0,0,0,0,0,0,,
8,9,1,0,0,0,0,0,,
8,9,2,0,0,0,0,0,,
8,9,3,0,0,0,0,0,,
8,9,4,0,0,0,0,0,,
8,9,5,0,0,0,0,0,,
8,9,6,0,4,4,3.024,0,,
8,9,7,67,110,135.834,99.134,92.067,,
8,9,8,24,209,223.349,164.335,155.776,,
8,9,9,78,305,365.499,264.919,253.748,,
8,9,10,7,240,246.346,180.739,171.78,,
8,9,11,5,292,296.909,216.948,207.069,,
8,9,12,6,209,214.977,158.398,149.98,,
8,9,13,66,355,417.61,302.681,290.432,,
8,9,14,6,206,211.055,155.723,147.37,,
8,9,15,11,259,266.534,195.929,186.589,,
8,9,16,17,214,222.274,163.434,154.896,,
8,9,17,0,83,83,62.1,55.81,,
8,9,18,0,15,15,11.319,6.011,,
8,9,19,0,0,0,0,0,,
8,9,20,0,0,0,0,0,,
8,9,21,0,0,0,0,0,,
8,9,22,0,0,0,0,0,,
8,9,23,0,0,0,0,0,,
8,10,0,0,0,0,0,0,,
8,10,1,0,0,0,0,0,,
8,10,2,0,0,0,0,0,,
8,10,3,0,0,0,0,0,,
8,10,4,0,0,0,0,0,,
8,10,5,0,0,0,0,0,,
8,10,6,0,4,4,3.023,0,,
8,10,7,0,51,51,38.339,32.521,,
8,10,8,0,103,103,76.943,70.347,,
8,10,9,3,177,179.326,132.755,124.938,,
8,10,10,31,349,377.099,273.988,262.563,,
8,10,11,84,405,487.454,349.869,336.199,,
8,10,12,334,371,703.596,493.984,475.462,,
8,10,13,69,408,473.417,338.886,325.555,,
8,10,14,9,274,281.575,205.55,195.966,,
8,10,15,31,315,336.195,244.34,233.734,,
8,10,16,0,120,120,89.12,82.268,,
8,10,17,0,50,50,37.458,31.657,,
8,10,18,0,42,41.229,30.946,25.27,,
8,10,19,0,0,0,0,0,,
8,10,20,0,0,0,0,0,,
8,10,21,0,0,0,0,0,,
8,10,22,0,0,0,0,0,,
8,10,23,0,0,0,0,0,,
8,11,0,0,0,0,0,0,,
8,11,1,0,0,0,0,0,,
8,11,2,0,0,0,0,0,,
8,11,3,0,0,0,0,0,,
8,11,4,0,0,0,0,0,,
8,11,5,0,0,0,0,0,,
8,11,6,0,4,4,3.021,0,,
8,11,7,0,80,80,59.931,53.685,,
8,11,8,11,177,183.568,135.739,127.853,,
8,11,9,114,315,403.368,291.006,279.096,,
8,11,10,25,331,353.656,256.125,245.197,,
8,11,11,72,397,467.658,334.777,321.57,,
8,11,12,30,327,356.862,258.071,247.09,,
8,11,13,133,420,546.012,389.44,374.514,,
8,11,14,477,323,724.016,506.027,487.064,,
8,11,15,19,239,251.966,184.296,175.248,,
8,11,16,133,260,324.304,234.049,223.719,,
8,11,17,21,152,157.411,115.722,108.29,,
8,11,18,0,41,40.21,30.224,24.562,,
8,11,19,0,0,0,0,0,,
8,11,20,0,0,0,0,0,,
8,11,21,0,0,0,0,0,,
8,11,22,0,0,0,0,0,,
8,11,23,0,0,0,0,0,,
8,12,0,0,0,0,0,0,,
8,12,1,0,0,0,0,0,,
8,12,2,0,0,0,0,0,,
8,12,3,0,0,0,0,0,,
8,12,4,0,0,0,0,0,,
8,12,5,0,0,0,0,0,,
8,12,6,0,4,4,3.025,0,,
8,12,7,46,110,127.652,93.899,86.945,,
8,12,8,33,219,238.692,175.391,166.563,,
8,12,9,21,280,296.273,216.476,206.61,,
8,12,10,21,316,335.027,244.413,233.805,,
8,12,11,6,224,229.887,169.292,160.613,,
8,12,12,2,155,156.99,116.509,109.059,,
8,12,13,34,341,373.191,272.285,260.908,,
8,12,14,93,404,482.096,347.723,334.12,,
8,12,15,167,345,458.746,330.097,317.032,,
8,12,16,345,237,403.218,284.491,272.768,,
8,12,17,238,154,214.833,148.14,139.966,,
8,12,18,19,49,48.514,35.73,29.962,,
8,12,19,0,0,0,0,0,,
8,12,20,0,0,0,0,0,,
8,12,21,0,0,0,0,0,,
8,12,22,0,0,0,0,0,,
8,12,23,0,0,0,0,0,,
8,13,0,0,0,0,0,0,,
8,13,1,0,0,0,0,0,,
8,13,2,0,0,0,0,0,,
8,13,3,0,0,0,0,0,,
8,13,4,0,0,0,0,0,,
8,13,5,0,0,0,0,0,,
8,13,6,0,3,3,2.268,0,,
8,13,7,0,66,66,49.496,43.458,,
8,13,8,255,216,368.072,263.708,252.571,,
8,13,9,182,326,466.99,332.844,319.697,,
8,13,10,154,386,525.495,371.908,357.546,,
8,13,11,107,403,507.947,359.837,345.856,,
8,13,12,685,245,926.264,627.48,603.773,,
8,13,13,544,325,839.679,577.049,555.379,,
8,13,14,48,264,304.259,220.618,210.644,,
8,13,15,252,347,518.294,368.619,354.362,,
8,13,16,235,261,373.808,265.802,254.606,,
8,13,17,59,153,167.955,121.777,114.21,,
8,13,18,0,37,36.302,27.269,21.663,,
8,13,19,0,0,0,0,0,,
8,13,20,0,0,0,0,0,,
8,13,21,0,0,0,0,0,,
8,13,22,0,0,0,0,0,,
8,13,23,0,0,0,0,0,,
8,14,0,0,0,0,0,0,,
8,14,1,0,0,0,0,0,,
8,14,2,0,0,0,0,0,,
8,14,3,0,0,0,0,0,,
8,14,4,0,0,0,0,0,,
8,14,5,0,0,0,0,0,,
8,14,6,0,3,3,2.266,0,,
8,14,7,54,116,136.659,100.152,93.063,,
8,14,8,103,231,292.387,212.958,203.183,,
8,14,9,345,285,552.173,392.363,377.342,,
8,14,10,369,341,675.158,473.599,455.81,,
8,14,11,206,398,599.982,425.842,409.71,,
8,14,12,32,338,369.81,267.965,256.709,,
8,14,13,58,396,450.83,325.057,312.145,,
8,14,14,2,156,157.675,116.63,109.177,,
8,14,15,0,135,135,100.35,93.257,,
8,14,16,0,79,79,59.084,52.855,,
8,14,17,0,49,49,36.785,30.996,,
8,14,18,0,10,10,7.538,2.3,,
8,14,19,0,0,0,0,0,,
8,14,20,0,0,0,0,0,,
8,14,21,0,0,0,0,0,,
8,14,22,0,0,0,0,0,,
8,14,23,0,0,0,0,0,,
8,15,0,0,0,0,0,0,,
8,15,1,0,0,0,0,0,,
8,15,2,0,0,0,0,0,,
8,15,3,0,0,0,0,0,,
8,15,4,0,0,0,0,0,,
8,15,5,0,0,0,0,0,,
8,15,6,0,3,3,2.265,0,,
8,15,7,0,50,50,37.571,31.768,,
8,15,8,0,116,116,86.613,79.814,,
8,15,9,19,257,271.709,199.958,190.516,,
8,15,10,6,211,216.432,159.845,151.394,,
8,15,11,46,364,409.087,297.218,285.128,,
8,15,12,21,340,360.864,263.544,252.411,,
8,15,13,9,301,309.501,227.045,216.902,,
8,15,14,4,280,283.346,208.409,198.751,,
8,15,15,1,159,159.677,118.655,111.158,,
8,15,16,0,91,91,68.075,61.663,,
8,15,17,0,95,95,71.128,64.653,,
8,15,18,0,21,20.94,15.774,10.384,,
8,15,19,0,0,0,0,0,,
8,15,20,0,0,0,0,0,,
8,15,21,0,0,0,0,0,,
8,15,22,0,0,0,0,0,,
8,15,23,0,0,0,0,0,,
8,16,0,0,0,0,0,0,,
8,16,1,0,0,0,0,0,,
8,16,2,0,0,0,0,0,,
8,16,3,0,0,0,0,0,,
8,16,4,0,0,0,0,0,,
8,16,5,0,0,0,0,0,,
8,16,6,0,2,2,1.511,0,,
8,16,7,0,57,57,42.829,36.923,,
8,16,8,19,187,198.31,146.736,138.594,,
8,16,9,3,205,207.322,153.138,144.846,,
8,16,10,6,220,225.43,166.066,157.465,,
8,16,11,79,401,478.402,344.707,331.196,,
8,16,12,34,401,434.761,315.045,302.432,,
8,16,13,98,429,521.484,375.501,361.024,,
8,16,14,22,338,356.378,260.163,249.124,,
8,16,15,38,324,349.659,255.714,244.798,,
8,16,16,137,257,321.99,233.472,223.158,,
8,16,17,45,152,163.102,119.363,111.849,,
8,16,18,13,46,45.186,33.528,27.802,,
8,16,19,0,0,0,0,0,,
8,16,20,0,0,0,0,0,,
8,16,21,0,0,0,0,0,,
8,16,22,0,0,0,0,0,,
8,16,23,0,0,0,0,0,,
8,17,0,0,0,0,0,0,,
8,17,1,0,0,0,0,0,,
8,17,2,0,0,0,0,0,,
8,17,3,0,0,0,0,0,,
8,17,4,0,0,0,0,0,,
8,17,5,0,0,0,0,0,,
8,17,6,0,2,2,1.512,0,,
8,17,7,64,112,136.376,99.749,92.668,,
8,17,8,75,223,267.615,196.048,186.706,,
8,17,9,26,291,311.114,227.438,217.284,,
8,17,10,42,390,428,309.416,296.97,,
8,17,11,108,402,507.772,363.986,349.875,,
8,17,12,692,247,933.708,644.155,619.754,,
8,17,13,222,406,615.306,435.557,419.095,,
8,17,14,50,346,387.705,280.668,269.054,,
8,17,15,335,340,565.664,401.87,386.539,,
8,17,16,61,225,253.815,185.145,176.076,,
8,17,17,270,153,218.971,150.025,141.807,,
8,17,18,0,36,35.09,26.4,20.81,,
8,17,19,0,0,0,0,0,,
8,17,20,0,0,0,0,0,,
8,17,21,0,0,0,0,0,,
8,17,22,0,0,0,0,0,,
8,17,23,0,0,0,0,0,,
8,18,0,0,0,0,0,0,,
8,18,1,0,0,0,0,0,,
8,18,2,0,0,0,0,0,,
8,18,3,0,0,0,0,0,,
8,18,4,0,0,0,0,0,,
8,18,5,0,0,0,0,0,,
8,18,6,0,2,2,1.514,0,,
8,18,7,195,108,182.164,129.484,121.741,,
8,18,8,331,187,383.779,276.216,264.728,,
8,18,9,561,206,639.826,453.749,436.659,,
8,18,10,558,274,778.683,545.902,525.442,,
8,18,11,112,369,478.641,344.211,330.716,,
8,18,12,174,449,621.557,442.253,425.561,,
8,18,13,140,441,572.863,408.908,393.343,,
8,18,14,195,409,571.398,408.078,392.541,,
8,18,15,138,354,446.729,322.097,309.274,,
8,18,16,37,213,230.401,169.315,160.635,,
8,18,17,158,152,190.221,134.216,126.365,,
8,18,18,0,26,25.681,19.351,13.894,,
8,18,19,0,0,0,0,0,,
8,18,20,0,0,0,0,0,,
8,18,21,0,0,0,0,0,,
8,18,22,0,0,0,0,0,,
8,18,23,0,0,0,0,0,,
8,19,0,0,0,0,0,0,,
8,19,1,0,0,0,0,0,,
8,19,2,0,0,0,0,0,,
8,19,3,0,0,0,0,0,,
8,19,4,0,0,0,0,0,,
8,19,5,0,0,0,0,0,,
8,19,6,0,2,2,1.516,0,,
8,19,7,102,118,156.738,113.792,106.403,,
8,19,8,287,195,365.513,263.173,252.05,,
8,19,9,491,233,612.545,432.728,416.362,,
8,19,10,637,229,804.921,556.821,535.941,,
8,19,11,624,254,864.568,592.661,570.371,,
8,19,12,693,247,933.773,634.261,610.273,,
8,19,13,369,389,736.187,509.443,490.354,,
8,19,14,651,235,776.282,539.98,519.746,,
8,19,15,598,217,617.785,433.131,416.751,,
8,19,16,497,187,419.682,291.19,279.275,,
8,19,17,281,150,217.275,147.611,139.45,,
8,19,18,0,30,29.397,22.113,16.604,,
8,19,19,0,0,0,0,0,,
8,19,20,0,0,0,0,0,,
8,19,21,0,0,0,0,0,,
8,19,22,0,0,0,0,0,,
8,19,23,0,0,0,0,0,,
8,20,0,0,0,0,0,0,,
8,20,1,0,0,0,0,0,,
8,20,2,0,0,0,0,0,,
8,20,3,0,0,0,0,0,,
8,20,4,0,0,0,0,0,,
8,20,5,0,0,0,0,0,,
8,20,6,0,1,1,0.757,0,,
8,20,7,83,109,140.477,102.213,95.078,,
8,20,8,186,236,346.437,250.768,239.987,,
8,20,9,356,282,557.077,396.146,381.002,,
8,20,10,612,242,795.099,552.122,531.423,,
8,20,11,219,415,629.176,443.156,426.433,,
8,20,12,308,411,716.006,504.417,485.514,,
8,20,13,505,311,785.621,549.773,529.164,,
8,20,14,266,392,612.795,435.022,418.578,,
8,20,15,42,288,316.073,230.649,220.41,,
8,20,16,0,126,126,93.755,86.803,,
8,20,17,0,44,44,33.082,27.364,,
8,20,18,0,9,9,6.799,1.574,,
8,20,19,0,0,0,0,0,,
8,20,20,0,0,0,0,0,,
8,20,21,0,0,0,0,0,,
8,20,22,0,0,0,0,0,,
8,20,23,0,0,0,0,0,,
8,21,0,0,0,0,0,0,,
8,21,1,0,0,0,0,0,,
8,21,2,0,0,0,0,0,,
8,21,3,0,0,0,0,0,,
8,21,4,0,0,0,0,0,,
8,21,5,0,0,0,0,0,,
8,21,6,0,1,1,0.757,0,,
8,21,7,0,75,75,56.336,50.162,,
8,21,8,0,128,128,95.399,88.412,,
8,21,9,61,275,322.114,234.464,224.123,,
8,21,10,546,279,772.243,534.446,514.422,,
8,21,11,383,371,745.359,518.97,499.528,,
8,21,12,627,302,922.419,631.103,607.246,,
8,21,13,248,397,629.81,442.882,426.168,,
8,21,14,653,234,775.073,537.797,517.646,,
8,21,15,594,216,611.935,427.715,411.52,,
8,21,16,491,185,412.693,287.003,275.208,,
8,21,17,73,145,162.101,116.788,109.332,,
8,21,18,0,23,22.75,17.149,11.733,,
8,21,19,0,0,0,0,0,,
8,21,20,0,0,0,0,0,,
8,21,21,0,0,0,0,0,,
8,21,22,0,0,0,0,0,,
8,21,23,0,0,0,0,0,,
8,22,0,0,0,0,0,0,,
8,22,1,0,0,0,0,0,,
8,22,2,0,0,0,0,0,,
8,22,3,0,0,0,0,0,,
8,22,4,0,0,0,0,0,,
8,22,5,0,0,0,0,0,,
8,22,6,0,1,1,0.756,0,,
8,22,7,82,108,139.011,100.901,93.796,,
8,22,8,255,208,359.209,258.096,247.114,,
8,22,9,465,259,617.986,435.352,418.897,,
8,22,10,98,357,445.491,319.219,306.481,,
8,22,11,672,241,897.457,616.024,592.788,,
8,22,12,688,246,926.214,632.111,608.212,,
8,22,13,365,348,690.226,482.451,464.345,,
8,22,14,651,234,772.428,536.103,516.017,,
8,22,15,592,215,608.468,425.6,409.477,,
8,22,16,307,231,372.658,263.129,252.007,,
8,22,17,214,147,196.561,135.621,127.738,,
8,22,18,0,30,29.218,21.977,16.471,,
8,22,19,0,0,0,0,0,,
8,22,20,0,0,0,0,0,,
8,22,21,0,0,0,0,0,,
8,22,22,0,0,0,0,0,,
8,22,23,0,0,0,0,0,,
8,23,0,0,0,0,0,0,,
8,23,1,0,0,0,0,0,,
8,23,2,0,0,0,0,0,,
8,23,3,0,0,0,0,0,,
8,23,4,0,0,0,0,0,,
8,23,5,0,0,0,0,0,,
8,23,6,0,2,2,1.514,0,,
8,23,7,56,110,131.149,96.257,89.252,,
8,23,8,181,221,328.257,237.92,227.487,,
8,23,9,363,287,567.109,402.576,387.22,,
8,23,10,631,228,797.499,552.579,531.862,,
8,23,11,671,241,896.073,612.962,589.851,,
8,23,12,686,246,923.643,628.847,605.084,,
8,23,13,240,400,624.738,437.806,421.267,,
8,23,14,29,216,239.94,175.032,166.213,,
8,23,15,511,265,603.623,423.282,407.236,,
